catalog,Taxon_Upham_style,Genus_species,Sex,TotL,Tail,mass_g,Fl,Fdw,Fsw,Tl,Tpw,Tmw,Hl,Hdw,Hpw,Hsw,Ul,Uol,Rl,Mcl,Ppl,Mtl,Pppl,MANUS,HRI,HPI,HEB,OLI,BI,IM,PRTI,FRI,FEB,CI,TRI,PES,log_Mass,pred_data,Mass_grams,Mass_source,Loc_mode_Categorical,Loc_mode_Ordinal,Loc_Ord,Loc_Ord2,Loc_mode_Binary,Loc_bin,Loc_mode_source
FMNH193876,Apomys_abrae_MURIDAE_RODENTIA,Apomys_abrae,NA,NA,NA,NA,-0.383384932,-0.499883864,-0.651917012,-0.290071213,NA,-0.5157642,-0.482643325,-0.665006392,NA,-0.742179369,-0.390980365,-0.391967085,-0.380452298,-0.249336717,-0.488554082,-0.001844933,-0.20581628,-0.718245171,-0.665266781,NA,-0.518911901,-0.172450411,0.648825396,-0.693656293,0.310567048,-0.891841414,-0.557832512,0.757488702,-0.902621736,-0.538871872,-0.516159197,F,64,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH170927,Apomys_abrae_MURIDAE_RODENTIA,Apomys_abrae,NA,NA,NA,NA,-0.354445963,-0.490717727,-0.552722059,-0.246977197,NA,-0.435228791,-0.495666111,-0.624611378,NA,-0.49078713,-0.346068573,-0.265047258,-0.338080434,-0.236319386,-0.177900891,0.124539024,-0.135295105,0.045799581,-0.170639606,NA,-0.418661071,-0.007153633,0.975604052,-0.775475503,0.305151366,-0.709944429,-0.621485927,0.815222285,-0.800040196,-0.633571282,-0.508593748,F,65,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH170919,Apomys_abrae_MURIDAE_RODENTIA,Apomys_abrae,NA,NA,NA,NA,-0.358616993,-0.451724705,-0.4952787,-0.246543853,NA,-0.543807307,-0.447813681,-0.550288056,NA,-0.569090161,-0.350552997,-0.312791348,-0.335389759,-0.255893007,-0.300018189,0.075050771,-0.181929527,-0.234231761,-0.413460539,NA,-0.363114433,-0.093961317,0.698267878,-0.675743504,0.186674304,-0.545908584,-0.474243152,0.840776822,-1.046050122,-0.630132363,-0.479453051,F,69,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH214362,Apomys_abrae_MURIDAE_RODENTIA,Apomys_abrae,NA,NA,NA,NA,-0.380728389,-0.527774658,-0.582436243,-0.260911499,NA,-0.497412902,-0.47833006,-0.570673981,NA,-0.68177618,-0.395607986,-0.435554372,-0.386013031,-0.421207989,-0.330368854,-0.024564653,-0.152609285,0.162378017,-0.56789745,NA,-0.345465613,-0.246139942,0.591395527,-0.77986913,-0.136185945,-0.722311581,-0.660645382,0.891422,-0.91665924,-0.399501124,-0.472431899,F,70,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH188437,Apomys_abrae_MURIDAE_RODENTIA,Apomys_abrae,NA,NA,NA,NA,-0.325093842,-0.499883864,-0.40054563,-0.257415631,NA,-0.295978124,-0.463340842,-0.579509603,NA,-0.441187664,-0.36579252,-0.435554372,-0.330023679,-0.374936981,-0.554494197,4.08E-04,-0.09567482,-0.56468872,-0.129009842,NA,-0.391272923,-0.298478704,0.823627193,-0.797456818,-0.1079867,-0.369574441,-0.745948379,0.601126897,-0.42940489,-0.337469421,-0.458685591,F,72,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH170911,Apomys_abrae_MURIDAE_RODENTIA,Apomys_abrae,NA,NA,NA,NA,-0.265306056,-0.402429451,-0.552722059,-0.165603254,NA,-0.319449645,-0.41865606,-0.507651314,NA,-0.465741026,-0.284718901,-0.272889831,-0.271014397,-0.255893007,-0.311322716,0.186409804,-0.003698037,-0.264116719,-0.264482373,NA,-0.333972902,-0.138908088,0.895530617,-0.849626346,0.065828984,-0.923642982,-0.613964361,0.732398847,-0.686326881,-0.507802761,-0.451954978,F,73,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH170905,Apomys_abrae_MURIDAE_RODENTIA,Apomys_abrae,NA,NA,NA,NA,-0.33122054,-0.3197329,-0.552722059,-0.178790304,NA,-0.452681743,-0.433156448,-0.458266741,NA,-0.449318565,-0.306873285,-0.383413775,-0.291715277,-0.140502905,-0.230467879,0.249626067,-0.03282722,-0.366477172,-0.203972916,NA,-0.204285475,-0.306101821,0.863010424,-0.763849522,0.427594472,-0.766986967,-0.091777092,1.036153309,-0.971300847,-0.668715727,-0.445315942,F,74,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH170929,Apomys_abrae_MURIDAE_RODENTIA,Apomys_abrae,NA,NA,NA,NA,-0.314438429,-0.410994525,-0.574943037,-0.223329306,NA,-0.435228791,-0.421406102,-0.538780865,NA,-0.516346159,-0.351676302,-0.362261498,-0.328685325,-0.189640486,-0.255691437,0.11623078,-0.13816661,-0.299307339,-0.359170344,NA,-0.390316227,-0.187448125,0.578689117,-0.779512976,0.324675517,-0.863380655,-0.480918547,0.712928804,-0.846587923,-0.624384344,-0.419627818,F,78,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH170907,Apomys_abrae_MURIDAE_RODENTIA,Apomys_abrae,NA,NA,NA,NA,-0.278037744,-0.368719987,-0.4952787,-0.223755919,NA,-0.418016577,-0.412488795,-0.482724593,NA,-0.401309224,-0.295483078,-0.312791348,-0.260138752,-0.266891791,-0.345794571,0.093141189,-0.155515008,-0.324197936,-0.143695907,NA,-0.295688571,-0.195532045,0.921639286,-0.686144401,0.015996488,-0.749174291,-0.4560684,0.512903276,-0.805519357,-0.615086895,-0.413411662,F,79,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH218515,Apomys_sacobianus_MURIDAE_RODENTIA,Apomys_banahao,NA,NA,NA,NA,-0.36594738,-0.431200861,-0.582436243,-0.25131762,NA,-0.319449645,-0.497848796,-0.521708793,NA,-0.652636592,-0.352800489,-0.374913592,-0.341450973,-0.521493454,-0.527744282,0.043674227,-0.193824154,-0.101502148,-0.483156755,NA,-0.20714895,-0.20932584,0.969140115,-0.762209131,-0.401889056,-0.758593137,-0.377189026,0.857475122,-0.504485049,-0.59706254,-0.472431899,F,70,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH218490,Apomys_sacobianus_MURIDAE_RODENTIA,Apomys_banahao,NA,NA,NA,NA,-0.295866392,-0.322406738,-0.420265933,-0.204678778,NA,-0.335346238,-0.435240657,-0.46636835,NA,-0.474034006,-0.266603588,-0.413587205,-0.238634552,-0.240644492,-0.345794571,0.120390696,-0.233163452,-0.394373359,-0.250423797,NA,-0.21706337,-0.42741968,1.193913179,-0.66468877,0.083024095,-0.503494455,-0.228673466,0.704346693,-0.644452094,-0.791047357,-0.472431899,F,70,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH218491,Apomys_sacobianus_MURIDAE_RODENTIA,Apomys_banahao,NA,NA,NA,NA,-0.281486075,-0.275095639,-0.54539964,-0.15538184,NA,-0.351447955,-0.375397872,-0.405508829,NA,-0.578101673,-0.275099884,-0.324992248,-0.259501599,-0.249336717,-0.393118614,0.129708237,-0.112523733,-0.490242997,-0.552188884,NA,-0.209875479,-0.254801292,0.698905913,-0.720981467,0.015476481,-0.867746092,-0.104497711,0.874663703,-0.78416365,-0.60271634,-0.425924185,F,77,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH179480,Apomys_sacobianus_MURIDAE_RODENTIA,Apomys_banahao,NA,NA,NA,NA,-0.257530306,-0.285462115,-0.413658818,-0.197954498,NA,-0.343371126,-0.368761801,-0.447542522,NA,-0.524983488,-0.292245315,-0.45338557,-0.263967697,-0.348859578,-0.409255618,0.124539024,-0.046261944,-0.266816118,-0.467048869,NA,-0.309402488,-0.453587619,0.633489196,-0.694437861,-0.23232277,-0.585066698,-0.228912536,0.529171996,-0.678238105,-0.47445158,-0.413411662,F,79,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH179478,Apomys_sacobianus_MURIDAE_RODENTIA,Apomys_banahao,NA,NA,NA,NA,-0.281486075,-0.357674093,-0.343137918,-0.170123089,NA,-0.265354115,-0.433850828,-0.428985369,NA,-0.507768194,-0.293863281,-0.296690867,-0.28976168,-0.262481462,-0.381136775,0.087843251,-0.13816661,-0.426181374,-0.320140137,NA,-0.140693208,-0.16785598,0.8787635,-0.860000552,0.091621041,-0.323354442,-0.405575606,0.799317877,-0.541175965,-0.575404128,-0.360765985,F,88,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH188425,Apomys_datae_MURIDAE_RODENTIA,Apomys_datae,NA,NA,NA,NA,-0.290890378,-0.363185363,-0.659874196,-0.183765835,NA,-0.220782743,-0.381398248,-0.418498989,NA,-0.425083066,-0.271376546,-0.276828035,-0.25822815,-0.229857735,-0.326538839,0.033800719,-0.167195957,-0.373965854,-0.251716141,NA,-0.224983651,-0.170991442,0.742495318,-0.62720447,0.071440337,-1.119563869,-0.392957603,0.782381508,-0.394095302,-0.532386793,-0.636617451,F,50,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH193898,Apomys_datae_MURIDAE_RODENTIA,Apomys_datae,NA,NA,NA,NA,-0.420041524,-0.448772909,-0.387564902,-0.259162535,NA,-0.327372628,-0.521352177,-0.488222716,NA,-0.441187664,-0.358434712,-0.396263871,-0.350252055,-0.320977385,-0.373205481,0.012739164,-0.311924724,-0.248389589,-0.013471997,NA,-0.087072035,-0.239188802,1.063585519,-0.689651383,0.124783999,-0.060972032,-0.252404639,1.125801242,-0.507914981,-0.746753221,-0.572680682,F,57,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH170956,Apomys_datae_MURIDAE_RODENTIA,Apomys_datae,NA,NA,NA,NA,-0.33122054,-0.524646108,-0.605181637,-0.21864464,NA,-0.479327575,-0.448515615,-0.502070601,NA,-0.605533305,-0.296023418,-0.426725147,-0.25822815,-0.264684816,-0.381136775,0.084655418,-0.193824154,-0.420395255,-0.480102718,NA,-0.264619808,-0.401449049,1.159167724,-0.660343456,0.062236665,-0.898767905,-0.80716218,0.829879228,-0.955963729,-0.666886969,-0.508593748,F,65,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH170954,Apomys_datae_MURIDAE_RODENTIA,Apomys_datae,NA,NA,NA,NA,-0.259470058,-0.377066145,-0.502320259,-0.127530872,NA,-0.452681743,-0.380062533,-0.400348885,NA,-0.624161844,-0.221267599,-0.284738607,-0.170018863,-0.144529727,-0.326538839,0.218839466,-0.016866723,-0.594107677,-0.625190073,NA,-0.189615049,-0.27546655,1.260571792,-0.704242698,0.177969661,-0.812174405,-0.546924899,0.893781671,-1.065449313,-0.588474816,-0.493805899,F,67,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH170942,Apomys_datae_MURIDAE_RODENTIA,Apomys_datae,NA,NA,NA,NA,-0.239718222,-0.374278162,-0.420265933,-0.133139658,NA,-0.409498689,-0.362816997,-0.390090023,NA,-0.542439562,-0.208501318,-0.18162101,-0.195971219,-0.264684816,-0.281377839,0.10263024,-0.092885437,-0.15969112,-0.508984289,NA,-0.202856224,-0.103129187,0.994033706,-0.659852579,-0.117394234,-0.648129251,-0.602318693,0.754684035,-0.960678785,-0.520295347,-0.472431899,F,70,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH175630,Apomys_datae_MURIDAE_RODENTIA,Apomys_datae,NA,NA,NA,NA,-0.249317246,-0.448772909,-0.467492079,-0.14401687,NA,-0.392635382,-0.383404293,-0.504857963,NA,-0.393484189,-0.250284188,-0.312791348,-0.213746065,-0.236319386,-0.429692034,0.158328861,-0.245483787,-0.611973782,-0.183304895,NA,-0.395284936,-0.276025175,1.016538065,-0.770890276,-8.77E-06,-0.747866231,-0.817456833,0.752890233,-0.902071133,-0.870317276,-0.458685591,F,72,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH175662,Apomys_datae_MURIDAE_RODENTIA,Apomys_datae,NA,NA,NA,NA,-0.430463857,-0.457648385,-0.343137918,-0.303067374,NA,-0.435228791,-0.516175865,-0.527374615,NA,-0.43310939,-0.340482732,-0.353891288,-0.315370813,-0.43365427,-0.518940042,0.022752828,-0.334759563,-0.322421139,-0.006149035,NA,-0.182038365,-0.191873686,1.24262346,-0.483627713,-0.209081191,0.111774827,-0.248073686,0.955336005,-0.686620419,-0.800258944,-0.438766022,F,75,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH188448,Apomys_datae_MURIDAE_RODENTIA,Apomys_datae,NA,NA,NA,NA,-0.313427991,-0.288066641,-0.56749327,-0.183350569,NA,-0.335346238,-0.396854357,-0.322882315,NA,-0.465741026,-0.248714723,-0.123990384,-0.244295179,-0.142514807,-0.24843821,0.109969038,-0.146815095,-0.406880492,-0.304478566,NA,0.015152316,0.091904987,0.91858497,-0.547910644,0.307094932,-0.847188313,-0.036816905,0.910941323,-0.688688037,-0.6287245,-0.419627818,F,78,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH175646,Apomys_datae_MURIDAE_RODENTIA,Apomys_datae,NA,NA,NA,NA,-0.301361229,-0.40527824,-0.433582956,-0.250014159,NA,-0.351447955,-0.422783219,-0.400348885,NA,-0.474034006,-0.301438069,-0.324992248,-0.280033869,-0.320977385,-0.385119337,0.175441066,-0.146815095,-0.27975856,-0.273484936,NA,-0.101725047,-0.207811656,0.867865982,-0.603098632,-0.083215231,-0.525844773,-0.50485697,0.509522009,-0.589237931,-0.738006953,-0.401211985,F,81,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH193890,Apomys_datae_MURIDAE_RODENTIA,Apomys_datae,NA,NA,NA,NA,-0.284448799,-0.32508606,-0.394038876,-0.16888904,NA,-0.257814118,-0.364795702,-0.289355121,NA,-0.43310939,-0.242974698,-0.230301454,-0.231746556,-0.208540715,-0.369256622,0.154273722,-0.176018282,-0.536061989,-0.298337452,NA,0.021428439,-0.133742942,0.795375189,-0.564935229,0.072326092,-0.460649075,-0.278660665,0.822145983,-0.524451671,-0.751941643,-0.389309891,F,83,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH188438,Apomys_datae_MURIDAE_RODENTIA,Apomys_datae,NA,NA,NA,NA,-0.25172768,-0.402429451,-0.440293578,-0.137158959,NA,-0.265354115,-0.337353356,-0.258978261,NA,-0.41710803,-0.208501318,-0.120467795,-0.239890517,-0.19381761,-0.373205481,0.198284276,-0.220946002,-0.5827965,-0.316639289,NA,0.030633114,0.019409771,0.583456717,-0.565991289,0.087305959,-0.67095097,-0.657950539,0.801063735,-0.611548741,-0.893325508,-0.383465969,F,84,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH170948,Apomys_datae_MURIDAE_RODENTIA,Apomys_datae,NA,NA,NA,NA,-0.242590785,-0.343996803,-0.247012286,-0.084961619,NA,-0.288251376,-0.356242104,-0.342436129,NA,-0.449318565,-0.186305601,-0.320913183,-0.17421143,-0.210657254,-0.397135459,0.209086656,-0.106885842,-0.598099189,-0.345591204,NA,-0.114629287,-0.399897197,1.083249457,-0.705776311,-0.017451388,-0.147174417,-0.489125212,1.018723636,-0.774792042,-0.726552284,-0.377691207,F,85,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH193940,Apomys_datae_MURIDAE_RODENTIA,Apomys_datae,NA,NA,NA,NA,-0.268722049,-0.379860091,-0.368336396,-0.108065495,NA,-0.235463686,-0.346439195,-0.369811964,NA,-0.385707908,-0.220754755,-0.300698264,-0.17421143,-0.262481462,-0.22690133,0.063227009,-0.202809021,-0.015744959,-0.237191714,NA,-0.19325767,-0.305446179,1.021644583,-0.661628965,-0.157395911,-0.430358497,-0.525860853,1.047778305,-0.597939858,-0.646161052,-0.344408196,F,91,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH188433,Apomys_datae_MURIDAE_RODENTIA,Apomys_datae,NA,NA,NA,NA,-0.349768874,-0.388277966,-0.413658818,-0.222902815,NA,-0.199080184,-0.41865606,-0.410689331,NA,-0.43310939,-0.261846496,-0.257249373,-0.254414651,-0.227710741,-0.334209377,0.122466304,-0.040873241,-0.399187816,-0.198097964,NA,-0.132700902,-0.150928523,0.993960054,-0.443167989,0.117787711,-0.339796128,-0.279138382,0.912408842,-0.24423681,-0.46073914,-0.339075229,F,92,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH193936,Apomys_datae_MURIDAE_RODENTIA,Apomys_datae,NA,NA,NA,NA,-0.190411166,-0.30380381,-0.270378043,-0.024806256,NA,-0.265354115,-0.310455744,-0.291721462,NA,-0.377979779,-0.140494969,-0.166984238,-0.118920062,-0.206427506,-0.160808254,0.201238159,-0.126714253,0.00585033,-0.288254329,NA,-0.099893346,-0.20007815,1.127844779,-0.753854741,-0.129359066,-0.363123112,-0.524296704,1.034212899,-0.839985145,-0.746703656,-0.29353282,F,101,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH214389,Apomys_datae_MURIDAE_RODENTIA,Apomys_datae,NA,NA,NA,NA,-0.242111601,-0.3197329,-0.207117427,-0.095489934,NA,-0.177748626,-0.327043594,-0.308407537,NA,-0.385707908,-0.197864956,-0.226494706,-0.180824898,-0.236319386,-0.401163864,0.144087302,-0.18489413,-0.543251191,-0.273193165,NA,-0.101568311,-0.208842294,0.862140359,-0.647405685,-0.107338214,-0.02517921,-0.405826665,0.961086398,-0.476884328,-0.750071585,-0.288725277,F,102,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH188440,Apomys_datae_MURIDAE_RODENTIA,Apomys_datae,NA,NA,NA,NA,-0.227814426,-0.267374419,-0.426907195,-0.138366877,NA,-0.288251376,-0.349698958,-0.296467103,NA,-0.614812819,-0.220242095,-0.148905704,-0.2026872,-0.266891791,-0.47148229,0.119351806,-0.20581628,-0.63554873,-0.656953013,NA,-0.027252321,-0.015631972,0.87297843,-0.676963456,-0.129580641,-0.695469851,-0.267627795,0.662851467,-0.665974017,-0.744478991,-0.288725277,F,102,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH222314,Apomys_gracilirostris_MURIDAE_RODENTIA,Apomys_gracilirostris,NA,NA,NA,NA,-0.26481876,-0.431200861,-0.481310289,-0.071809179,NA,-0.488337475,-0.370749212,-0.279932586,NA,-0.425083066,-0.259210484,-0.152502356,-0.269730571,-0.30497616,-0.330368854,0.290944572,-0.129568949,-0.178574609,-0.2714326,NA,0.056027156,0.053333555,0.612484866,-0.924601675,-0.117065108,-0.745530787,-0.711483366,1.217593028,-1.236803882,-0.892784005,-0.360765985,F,88,wiki,T,T,T,T,Ground,0,Nations et al 2019
FMNH222319,Apomys_gracilirostris_MURIDAE_RODENTIA,Apomys_gracilirostris,NA,NA,NA,NA,-0.258014983,-0.33046125,-0.355675395,-0.057627526,NA,-0.280572178,-0.391458301,-0.277587582,NA,-0.482382458,-0.241933526,-0.2001399,-0.256955844,-0.242812279,-0.322719275,0.212019211,0.032555916,-0.329438767,-0.346811572,NA,0.107549009,-0.076642424,0.811063122,-0.973092867,0.048502133,-0.423312369,-0.389464019,1.253765482,-0.81100412,-0.487539827,-0.360765985,F,88,wiki,T,T,T,T,Ground,0,Nations et al 2019
FMNH222321,Apomys_gracilirostris_MURIDAE_RODENTIA,Apomys_gracilirostris,NA,NA,NA,NA,-0.27361705,-0.295911525,-0.381123379,-0.093143841,NA,-0.392635382,-0.407711364,-0.27057784,NA,-0.507768194,-0.298728183,-0.163349375,-0.271014397,-0.30497616,-0.527744282,0.198284276,-0.13816661,-0.674533432,-0.366954335,NA,0.16088401,0.109758764,0.828289345,-1.033825106,-0.072176491,-0.453279689,-0.210244065,1.155088786,-0.997856398,-0.760822288,-0.360765985,F,88,wiki,T,T,T,T,Ground,0,Nations et al 2019
FMNH222320,Apomys_gracilirostris_MURIDAE_RODENTIA,Apomys_gracilirostris,NA,NA,NA,NA,-0.258984859,-0.269943091,-0.394038876,-0.111226117,NA,-0.303753013,-0.393479305,-0.294092118,NA,-0.409183628,-0.282575747,-0.211372727,-0.294977264,-0.181325017,-0.385119337,0.192358875,-0.07901774,-0.642244446,-0.196578719,NA,0.073672436,-0.021409582,0.604165546,-0.944722618,0.264987196,-0.527785967,-0.166448181,0.975438483,-0.759060893,-0.651445816,-0.360765985,F,88,wiki,T,T,T,T,Ground,0,Nations et al 2019
FMNH222315,Apomys_gracilirostris_MURIDAE_RODENTIA,Apomys_gracilirostris,NA,NA,NA,NA,-0.258014983,-0.25714995,-0.420265933,-0.084184709,NA,-0.319449645,-0.358868234,-0.265925584,NA,-0.533681007,-0.265016133,-0.127522064,-0.283916989,-0.240644492,-0.373205481,0.13073993,-0.062548173,-0.463317635,-0.49968504,NA,0.062025799,0.117359426,0.462295687,-0.896406864,0.048383395,-0.601655412,-0.122199578,1.111836281,-0.849589701,-0.515360991,-0.360765985,F,88,wiki,T,T,T,T,Ground,0,Nations et al 2019
FMNH209585,Apomys_microdon_MURIDAE_RODENTIA,Apomys_microdon,NA,NA,NA,NA,-0.865046431,-0.881792022,-0.995438193,-0.792405818,NA,-0.915464704,-0.89035435,-0.833238619,NA,-0.861134954,-0.84448037,-0.798598268,-0.826821491,-0.556658147,-0.205690779,-0.388405175,-0.311924724,1.022501861,-0.184813934,NA,-0.067147429,-0.120320981,0.536718929,-0.437396139,0.618452342,-0.597892394,-0.264830601,0.888389958,-0.849898875,0.002195079,-0.99476627,F,24,Field Notes,A,A,A,A,Tree,1,Nations et al 2019
FMNH189874,Apomys_microdon_MURIDAE_RODENTIA,Apomys_microdon,NA,NA,NA,NA,-0.748018217,-0.817672684,-0.944637856,-0.726886813,NA,-0.829370864,-0.825769152,-0.826074391,NA,-0.895646526,-0.828710617,-0.931922877,-0.793941927,-0.592768436,-0.377165511,-0.33387938,-0.354620019,0.569132704,-0.372396796,NA,-0.185468025,-0.394122183,0.343301209,-0.688099782,0.375655403,-0.756803762,-0.439380826,0.572138599,-0.777211582,-0.199774393,-0.99476627,F,24,Field Notes,A,A,A,A,Tree,1,Nations et al 2019
FMNH189875,Apomys_microdon_MURIDAE_RODENTIA,Apomys_microdon,NA,NA,NA,NA,-0.694766043,-0.837373951,-0.742279421,-0.674511683,NA,-0.737743242,-0.804602742,-0.811863275,NA,-0.711612397,-0.763562714,-0.764383358,-0.731273405,-0.604077505,-0.315111269,-0.386944411,-0.368011702,0.813910994,-0.034463079,NA,-0.1983298,-0.203043535,0.56959918,-0.72109711,0.2313132,-0.342506469,-0.682034229,0.542605008,-0.662005286,-0.120088493,-0.937292664,F,27,Field Notes,A,A,A,A,Tree,1,Nations et al 2019
FMNH209548,Apomys_microdon_MURIDAE_RODENTIA,Apomys_microdon,NA,NA,NA,NA,-0.672193778,-0.764039434,-0.839479639,-0.657265892,NA,-0.705046199,-0.717090629,-0.780445003,NA,-0.752537014,-0.719298652,-0.781383889,-0.710984624,-0.686025437,-0.365318871,-0.310117985,-0.405483697,0.935266246,-0.288312405,NA,-0.306685973,-0.312568719,0.175743537,-0.496596575,-0.115933316,-0.670475866,-0.507475622,0.5058633,-0.616777387,-0.346648383,-0.885880772,F,30,Field Notes,A,A,A,A,Tree,1,Nations et al 2019
FMNH214487,Apomys_microdon_MURIDAE_RODENTIA,Apomys_microdon,NA,NA,NA,NA,-0.806357482,-0.881792022,-0.985116201,-0.751651377,NA,-0.829370864,-0.87103709,-0.811863275,NA,-0.919196073,-0.834210285,-0.964124953,-0.816405527,-0.584348696,-0.44209864,-0.360892747,-0.270440146,0.337338806,-0.337279714,NA,-0.060881918,-0.440723896,0.481630253,-0.608727975,0.49390791,-0.718177338,-0.466640806,0.768009255,-0.727279285,0.033690981,0.138868402,F,245,Field Notes,A,A,A,A,Tree,1,Nations et al 2019
FMNH214408,Apomys_musculus_MURIDAE_RODENTIA,Apomys_musculus,NA,NA,NA,NA,-1.091826181,-1.115015163,-1.209174458,-0.904871504,NA,-1.0640348,-1.141897361,-1.043295508,NA,-1.139637962,-1.03863729,-1.159962052,-0.993004733,-0.839306388,-0.63318527,-0.526113469,-0.55045677,0.572260617,-0.280017014,NA,0.002731978,-0.441318781,1.103354089,-0.740063989,0.380040349,-0.593406898,-0.316554715,1.62205008,-0.972287358,-0.213923042,-1.163035207,F,17,Field Notes,A,A,A,A,Tree,1,Nations et al 2019
FMNH214410,Apomys_musculus_MURIDAE_RODENTIA,Apomys_musculus,NA,NA,NA,NA,-1.126379884,-1.057380701,-1.1148142,-0.980377056,NA,-1.021730215,-1.116372785,-0.953583792,NA,-1.031040021,-1.027781937,-1.058543431,-0.981298973,-0.887519814,-0.623694592,-0.596691632,-0.673606676,0.769450248,-0.10430676,NA,0.153771692,-0.280137973,1.013187413,-0.365347334,0.197859609,-0.232622501,0.022706196,1.412475099,-0.727072876,-0.320663555,-1.163035207,F,17,Field Notes,A,A,A,A,Tree,1,Nations et al 2019
FMNH214411,Apomys_musculus_MURIDAE_RODENTIA,Apomys_musculus,NA,NA,NA,NA,-1.073988392,-1.048017441,-1.196993503,-0.889418685,NA,-1.093056241,-1.0371317,-0.977443253,NA,-1.057316549,-0.933620219,-0.983816302,-0.900955889,-0.805898097,-0.647543033,-0.46026227,-0.569631764,0.416139323,-0.308136761,NA,-0.074546712,-0.308013882,0.997800316,-0.287569335,0.209704838,-0.606233701,-0.133895054,1.59895102,-1.064030385,-0.378586466,-1.108761361,F,19,Field Notes,A,A,A,A,Tree,1,Nations et al 2019
FMNH175719,Apomys_musculus_MURIDAE_RODENTIA,Apomys_musculus,NA,NA,NA,NA,-0.996506723,-0.966638026,-1.103491825,-0.862265448,NA,-0.915464704,-1.05020334,-1.047524143,NA,-0.992634253,-0.966912823,-1.086761443,-0.92417724,-1.012364013,-0.510190828,-0.49125712,-0.520290112,1.666645638,-0.152023001,NA,-0.198305783,-0.433408849,0.941048268,-0.659071383,-0.266445248,-0.552288469,-0.109230676,1.280178844,-0.710378681,-0.222146043,-1.071683152,F,20.5,Field Notes,A,A,A,A,Tree,1,Nations et al 2019
