catalog,Taxon_Upham_style,Genus_species,Sex,TotL,Tail,mass_g,Fl,Fdw,Fsw,Tl,Tpw,Tmw,Hl,Hdw,Hpw,Hsw,Ul,Uol,Rl,Mcl,Ppl,Mtl,Pppl,MANUS,HRI,HPI,HEB,OLI,BI,IM,PRTI,FRI,FEB,CI,TRI,PES,log_Mass,pred_data,Mass_grams,Mass_source,Loc_mode_Categorical,Loc_mode_Ordinal,Loc_Ord,Loc_Ord2,Loc_mode_Binary,Loc_bin,Loc_mode_source
UWBM38337,Sorex_trowbridgii_SORICIDAE_EULIPOTYPHLA,Sorex_trowbridgii,NA,NA,NA,NA,-2.062662570316008,-1.7344386998106345,-1.790772197334385,-1.5958453463646978,-1.79044684447127,-1.7336866223088352,-1.8259318952514612,-1.4471595608269952,-1.649249175393014,-1.6162434997098507,-1.6675029406806863,-1.8141445475402376,-1.7466600170026705,-1.4899534195024404,-1.5610051187024148,-1.344922683715895,-1.3677027666085533,-0.17552864333028131,0.03784800667781593,0.3902435214734237,0.652543066503339,-0.5455446964630567,0.9660021294486197,-0.10899092573942047,0.5494148674397572,0.47846777101999394,0.992761140156764,4.238151363181621,-1.1768310728532922,-0.2739593103270976,-1.7361805887644692,F,4.6,UWBM specimen label,Sf,Is,Is,B,Ground,0,ADW
UWBM38344,Sorex_trowbridgii_SORICIDAE_EULIPOTYPHLA,Sorex_trowbridgii,NA,NA,NA,NA,-1.9737727127952343,-1.6939510235444144,-1.7320346034755705,-1.5279618956821868,-1.7984086400602322,-1.5900835691320996,-1.7705606293078504,-1.3828076445094981,-1.6264970081670516,-1.5321602156985934,-1.6515547052051978,-1.4802989897086807,-1.671737871357917,-1.1725619574630766,-1.4157852237750796,NA,NA,-0.6490054195050046,0.11525389894570887,0.31780590717650026,0.6842758474150248,0.056839659706646443,1.068485367731188,-0.33076715665960854,1.3884544328166755,0.38621249716385647,0.7844792707913386,4.017860284575005,-0.9910975038627517,NA,-1.6242680067494406,F,5.8,UWBM specimen label,Sf,Is,Is,B,Ground,0,ADW
UWBM59181,Sorex_vagrans_SORICIDAE_EULIPOTYPHLA,Sorex_vagrans,NA,NA,NA,NA,-2.0664966391655173,-1.5942316754902521,-1.790772197334385,-1.735664152802056,-1.7061083737667027,-1.7336866223088352,-1.9199703989971144,-1.3828076445094981,-1.4711076608741411,-1.3974810586128383,-1.710422933857095,-1.2043057431213962,-1.8518001656648762,-1.2702757292385423,-1.4774695910539914,NA,NA,-0.5521379917489475,0.8323321059507176,1.1380514275383202,1.1143028104083412,0.8544476307755248,0.9268495982827311,0.014746581419932821,1.6225804789667608,0.49164459266098465,1.7058124401991202,3.2678334093550596,-0.921611920537185,NA,-1.896533031533665,F,3.3,UWBM specimen label,T,T,T,T,Ground,0,ADW
UWBM34319,Sorex_vagrans_SORICIDAE_EULIPOTYPHLA,Sorex_vagrans,NA,NA,NA,NA,-1.9863763050448549,-1.7019482752017412,-1.6943197302693285,-1.762568666090716,-1.8064223043900711,-1.8122292282055656,-1.8963713614276585,-1.3601774232345378,-1.6264970081670516,-1.4158481093152482,-1.821295496731588,-1.2959702744215016,-1.9414874656466212,-1.5479996172078927,-1.6296180961878566,NA,NA,-0.19856273625169715,0.7166130297540771,0.6220191338690292,1.114274326077428,0.8928765966742298,0.2644319742233342,-0.3620671817230875,0.7713778342413661,0.565381732823789,0.8033185271252107,2.5126598224997876,-1.0461567469555062,NA,-1.6242680067494406,F,5.8,UWBM specimen label,T,T,T,T,Ground,0,ADW
UWBM36039,Scapanus_orarius_TALPIDAE_EULIPOTYPHLA,Scapanus_orarius,NA,NA,NA,NA,-1.1104615997221061,-0.6181474469046393,-0.9020097015016539,-1.1224233973791065,-0.7538733058873988,-0.5399749402914625,-0.899985652076754,0.4456101530052965,0.5356373015659799,0.7422250669531598,-0.8789765487568935,0.33427040606685043,-1.222497306687085,-1.2654583242368265,-0.8611012344706772,NA,NA,1.3481439456083977,6.803729505434001,6.264306801233929,4.920969384782631,3.5387356398672596,-1.3554118455528272,1.024230305111986,-0.685319504480772,0.41688667534811863,1.9954583245391087,0.6853466586180624,1.1332641486540973,NA,-0.4793827227907831,F,62.13,PanTheria,F,Ss,Ss,B,Ground,0,ADW
NMNH238263,Solenodon_paradoxus_SOLENODONTIDAE_EULIPOTYPHLA,Solenodon_paradoxus,NA,NA,NA,NA,0.438693446678964,0.8982061214014574,0.9800720665718815,0.6279103749956043,0.655910377531118,0.7745742198549013,0.7494873718662723,1.203786969610383,0.7593978638793516,1.3112483280618958,0.7102312444862748,1.355501065858536,0.527377100374471,1.2317227097927719,0.9403596923858212,NA,NA,-0.9642287219017818,1.675349366017154,0.39174915068495764,1.1965972484462803,1.5972039632083346,-1.2692013533874473,0.9692016651612413,1.76705097109599,2.127452879235393,2.1194192130337557,0.9409252656622581,0.5571294629155624,NA,0.8112020925253287,F,899.99,PanTheria,F,Is,Is,B,Ground,0,ADW
UWBM39038,Dendrohyrax_arboreus_PROCAVIIDAE_HYRACOIDEA,Dendrohyrax_arboreus,NA,NA,NA,NA,0.9179082995934583,1.0466827702563637,1.3356004275778186,0.8293260970622537,0.8189438713078266,1.042159133421855,1.156751474306663,0.9008627107590161,0.9484341246537469,1.1174020036316137,0.8689168731333329,1.2835034149630509,0.7180707145384879,0.9225848795481861,0.5028038140255372,0.4346788527896741,0.5553309650735909,-1.2090147622466227,0.027537000932700718,-0.057661266962443475,-0.5396477218355179,0.9272682805527455,-2.244187473740155,0.6976399227116687,-0.16962561313144872,1.654880385743066,0.572150943204089,-0.5927524589420231,0.9119556203539904,0.14912061337511712,0.8565883136287101,F,988.7,UWBM specimen label,A,A,A,A,Tree,1,Nowak 1999
UWBM82557,Brachylagus_idahoensis_LEPORIDAE_LAGOMORPHA,Brachylagus_idahoensis,NA,NA,NA,NA,0.6662307775609347,0.3136155814550536,0.42745014559852584,0.6779602623749401,0.30583038820626124,0.4724645885287624,0.6939460261336918,-0.23393606699827516,0.22852734137554714,0.14517378413464357,0.3732804618396051,0.24828024663252107,0.47379080736297047,0.9460511978234235,0.6807971989257378,0.9317934038256036,1.066862513799044,-0.8830307748824829,-0.9851470976918733,-0.6150896222199947,-1.5530020578095276,-0.3439249695723954,-1.2482119613901688,-0.8535867883976057,0.9327220630965624,-0.7027318740831875,-1.2096537740907334,-0.04203484738982676,-0.4849707125274201,0.2176974413104307,0.40623184952241864,F,389,UWBM specimen label,Sal,T,T,T,Ground,0,ADW
UWBM60066,Ochotona_princeps_OCHOTONIDAE_LAGOMORPHA,Ochotona_princeps,NA,NA,NA,NA,-0.09879569237616076,-0.07851309675873394,0.04069706206460098,-0.23515954583342885,-0.1255102184815796,-0.003949674717430494,0.14309174646161202,-0.2600616443156786,-0.0023842015517860538,-0.05383995756384262,-0.4097834844967535,-0.034301700032879745,-0.386415445092023,0.2764202532495459,-0.25865119015004634,-0.28797541101910556,0.1328797772476824,-1.386361537602654,-0.47310522186216997,-0.06423576207482991,-0.8716472806618065,0.6671361981956122,-2.397392957309531,0.027405094473867592,0.9171518255817293,0.3468913442734033,-0.025555627594434242,-0.36999394467881597,0.37589369099209285,0.8474629704946183,-0.016688071326506144,F,162,UWBM specimen label,Sf,Is,Is,B,Ground,0,ADW
NMNH399312,Elephantulus_rufescens_MACROSCELIDIDAE_MACROSCELIDEA,Elephantulus_rufescens,NA,NA,NA,NA,-0.3086970584078845,-0.41831885614201125,-0.2251715274498059,-0.1242459471755873,-0.3897892663586405,-0.35948789335259235,-0.3571694871133414,-0.8255644037142463,-0.6092251567505818,-0.3840510932563853,-0.9583422503018724,-0.14816048276644922,-0.2712439474545503,-0.4113876822669487,-0.7232692083650905,0.29067239961789726,-0.5527474268134296,-0.8745052432098521,-0.21681163789237837,-0.3493651611762069,-1.007170909363013,1.8943669569769668,0.5787181528726455,-2.2650918665172166,-0.38437154252066114,0.12090577674185585,-0.5343423377949202,1.3094567738466434,-0.8748628371318778,-1.4658128086347648,-0.5581249066675581,F,52.78,PanTheria,T,T,T,T,Ground,0,ADW
NMNH241593,Petrodromus_tetradactylus_MACROSCELIDIDAE_MACROSCELIDEA,Petrodromus_tetradactylus,NA,NA,NA,NA,0.23825868425248908,0.14687112816602382,0.24860066644010836,0.4762675105812293,0.12077416386118844,0.11051551913571679,0.1491844739642458,-0.3571798009134018,-0.0510781742503109,-0.1433455439850029,-0.20006200558904966,0.06760487642789043,0.4405181669163472,0.3652302336950882,-0.3928799500298444,0.9754574773173513,0.22678402458864436,-1.7791744816376043,-0.6456320698083174,-0.1794882925920128,-1.0336062935485364,0.4237810615433302,1.691513717272293,-2.0290350186774795,0.061056309923865695,-0.03145689705902221,-0.3998141405158163,1.3093016592298745,-0.9536578707618186,-1.3241067216330944,0.08745487627972584,F,201,PanTheria,T,T,T,T,Ground,0,ADW
UWBM78644,Dromiciops_gliroides_MICROBIOTHERIIDAE_MICROBIOTHERIA,Dromiciops_gliroides,NA,NA,NA,NA,-0.7232321546920248,-0.8627708927049746,-0.8148824627779747,-0.7794800407662769,-1.1168947610508708,-0.7511896456244722,-0.7391160472351748,-0.5825703850129892,-0.890151710305907,-0.7569120321630199,-0.6485580197415722,-1.0094089500867964,-0.5259839315274242,-1.0772740034501502,-0.5005205207533561,-1.50841728893872,-0.6178201761950192,2.022111752078834,-0.26288659029556466,-0.19705704365335694,0.1846801136133957,-0.8100524405156286,1.4672674781930495,0.08438388549766337,-1.1126473280237696,-0.4820477055389682,-0.688667831082212,0.27847540845425056,-0.48282608757817064,2.235110370973476,-0.8389868718920924,F,29.5,UWBM specimen label,A,A,A,A,Tree,1,ADW
AMNH179983,Ornithorhynchus_anatinus_ORNITHORHYNCHIDAE_MONOTREMATA,Ornithorhynchus_anatinus,NA,NA,NA,NA,-0.1344828015772208,0.8894988908833759,0.8270278180199827,0.1608873336617597,0.5475445252765413,0.9163050401149159,0.20011717432851583,1.6468248438573243,1.0959640666166133,1.2120151213481978,0.38475078375077193,1.0242503575997135,0.11834488801750961,0.35948837739604683,0.7280120837225111,NA,NA,0.9913539889794352,3.4086178714928033,3.4563140772701066,5.86386187673886,1.5304649915074744,-0.47445620746910944,1.45145200585422,0.4164150525351225,4.37301078652731,5.8706283981111165,1.843221027094324,2.869880942611995,NA,1.052735195749617,F,1484.25,PanTheria,Aq,Ss,Ss,B,Ground,0,ADW
NMNH238451,Ornithorhynchus_anatinus_ORNITHORHYNCHIDAE_MONOTREMATA,Ornithorhynchus_anatinus,NA,NA,NA,NA,-0.020428009945249456,1.0053925570240445,0.9149711184851244,0.2512468556520152,0.8122663427977231,1.1613883091218304,0.2197867919986124,1.6490253492299694,1.185805929251241,1.279045134458591,0.3961296635436754,0.8960104277282638,0.08885903737779514,0.568279065281132,0.8875332528108411,NA,NA,0.7911679924253644,3.659168081115782,3.820414451452735,5.750653685975317,1.107022778065049,-0.722451533005277,0.9169279547453376,1.083966754430405,4.237415238920121,5.920632734440482,1.640943815724846,3.835184287079763,NA,1.052735195749617,F,1484.25,PanTheria,Aq,Ss,Ss,B,Ground,0,ADW
NMNH22992,Zaglossus_bruijnii_TACHYGLOSSIDAE_MONOTREMATA,Zaglossus_bruijnii,NA,NA,NA,NA,1.2884137519229981,2.1151734385470076,2.8489042743791257,1.1574992810290452,1.6749046720700234,1.6513687133719805,1.4269656267877324,2.7908178397069543,2.2645821950072484,2.518745728035972,1.536413639428423,1.5209647404501556,1.4845160433344824,0.30667912803896924,0.46296482260429966,NA,NA,0.29199245012526437,4.3829866850837,3.5637093562739484,5.641434978728704,-0.028055387710029283,-0.06492738541335277,1.5088301539750781,-2.021417390257147,10.198645650746476,4.702089530099469,-0.9161713696229957,2.3470619790964395,NA,1.9202858135075955,F,8951.71,PanTheria,Sf,Is,Is,B,Ground,0,ADW
AMNH150101,Ornithorhynchus_anatinus_ORNITHORHYNCHIDAE_MONOTREMATA,Ornithorhynchus_anatinus,NA,NA,NA,NA,-0.2636167103182522,0.927699943998882,0.6811960034664022,0.05889417027371393,0.4867568057283092,0.5971933421185953,0.08158673948869953,1.4804972082524697,0.9547757429792818,0.9752707015464033,0.2543414012286399,0.5427276882849696,0.04874118832376887,0.31265015007112446,0.561555560308738,NA,NA,0.5863757470874539,2.7989469921888603,3.307729663618639,5.511407975806583,0.5245781871471225,-0.1933548415838064,1.3578048986372895,0.5521203669404173,4.2217441887072455,7.3335773323103055,2.0799547177404554,1.736253423298107,NA,1.052735195749617,F,1484.25,PanTheria,Aq,Ss,Ss,B,Ground,0,ADW
MCZ28158,Notoryctes_typhlops_NOTORYCTIDAE_NOTORYCTEMORPHIA,Notoryctes_typhlops,NA,NA,NA,NA,-1.0833482645171486,-0.3149890109673325,-0.03343995756464732,-1.5321805940937865,-0.7955753714997881,-0.023026945772850443,-0.8432305039724336,0.7427492034655316,-0.3711939403307055,0.2888587319077852,-1.0218308960690798,0.8069621050497442,-1.5199739767052154,-1.7875703658789932,-1.1931470567813043,-1.843740236697816,-2.2595250119666863,2.2155028012812554,3.5848666760188284,1.4393784576843034,6.551133068259044,7.130290201871688,-2.74845956837206,1.9596243859141498,-1.4632271867364126,4.658814436624273,3.6804208667584035,-1.2490798358179198,6.014829597649551,-0.9834056575175898,-0.5382333541918836,F,55,PanTheria,F,Ss,Ss,B,Ground,0,ADW
FMNH18604,Caenolestes_fuliginosus_CAENOLESTIDAE_PAUCITUBERCULATA,Caenolestes_fuliginosus,NA,NA,NA,NA,-1.098988760663745,-0.8780001602708145,-1.0063121578541425,-0.8024564319970008,-1.1330652321663783,-0.794526654930809,-0.8290689698858471,-0.8926035536928594,-0.9657857596211672,-0.7634542808368632,-0.8074589913247625,-1.103374080221314,-0.7959190949229695,-0.7516325545499577,-0.7503038908248498,-0.62232073966898,-0.6544599315276715,-0.05003490713190989,-0.10180315752973954,-0.17954585712784404,-0.31910064430240626,-0.7226660810686534,0.4094200328677172,0.3509172614552653,-0.03097922118676736,0.02470242032970399,0.6609156937492879,2.4232306910359407,-0.5454237471793822,-0.24808184333400637,-0.8532707967569755,F,28.64,PanTheria,A,A,A,A,Tree,1,Wiki
FMNH172052,Lestoros_inca_CAENOLESTIDAE_PAUCITUBERCULATA,Lestoros_inca,NA,NA,NA,NA,-1.0328431694956348,-0.8369539410720194,-0.9375584841853132,-0.7669588293291026,-1.3271109806071324,-0.6785338665621998,-0.8904602449695173,-0.6956894499251777,-0.9241661876883074,-0.6210819358826951,-0.7949832376116999,-0.8327936957840123,-0.7538634011046765,-0.683454789138179,-0.6551345604844243,-0.5976613128378915,-0.6194847466156411,0.01996299971713602,0.3689794825953929,0.034051998275657164,0.26428533006694227,-0.2816890933804209,1.035187419533243,-0.03220749987724503,0.17165059209816919,0.0436823445382176,0.561056233512288,2.193640338075084,-0.3152635398094364,-0.2257422089491938,-0.9576854115100534,F,23.07,PanTheria,T,T,T,T,Ground,0,ADW
FMNH22423,Rhyncholestes_raphanurus_CAENOLESTIDAE_PAUCITUBERCULATA,Rhyncholestes_raphanurus,NA,NA,NA,NA,-0.9933087896451823,-0.8720564419370943,-0.8289987144777207,-0.8160639270765432,-1.0625742155597286,-0.6677235569838947,-0.8186880495220965,-0.4546231742235515,-0.7303806235963882,-0.5236493877959462,-0.6836156538860771,-0.3930641993748646,-0.6931655833703987,-1.166739888720709,-0.9342571729572442,-0.8313449855265453,-0.724342401878024,0.7150244622786543,0.4508944484739855,0.3329015091199358,0.7271594728244738,0.4255242275819544,0.946569255054172,0.575377341220176,-1.054225980357574,0.2820674391590222,0.25108107730967066,1.6460145339310763,-0.16826202946305496,0.03101385931340511,-0.981932140300911,F,21.94,PanTheria,Sf,Is,Is,B,Ground,0,Wiki
MVZ138479,Echymipera_kalubu_PERAMELIDAE_PERAMELEMORPHIA,Echymipera_kalubu,NA,NA,NA,NA,0.4465985921889752,0.8165028543022904,0.8502242681505675,0.10046870797789775,0.5284173274738924,1.123751395281813,0.2805314958412993,0.568962480018468,0.43253040073853555,0.6823862181277142,0.18158689702345318,0.673652600313246,0.019373747092773064,0.4883430328789712,0.18572188345450563,0.162334181570426,0.5290270444078629,-0.928322177209364,1.0122386178389922,0.6865239623260266,0.6394406908280407,1.0563332368265455,-1.3404755057145152,-0.42567338535591503,0.8139401840486824,1.4900411138634764,1.6400790399920493,-1.4246284983691972,4.398547419110393,0.737856033622599,0.7692924523827824,F,825.16,PanTheria,T,T,T,T,Ground,0,ADW
NMNH238438,Isoodon_macrourus_PERAMELIDAE_PERAMELEMORPHIA,Isoodon_macrourus,NA,NA,NA,NA,1.2641480491982242,1.2512874191243033,1.3408375209521066,1.110271492771561,1.0514338724455887,1.4113069436267927,1.0225713711472053,1.083250093904571,0.9454964472111105,0.9671765275495599,0.9792148595180489,1.768370075698235,0.8173123460944568,0.9818610596761418,0.2262024936637308,1.0828208429399828,1.3658757297947095,-1.8116380498153506,-0.03368779058018185,0.22155761947157207,0.12586444796532772,2.1353628274827563,-1.2537872576926568,-1.052950159984216,0.07082857735969607,0.35882045479603086,0.03539687444443925,-0.9980383982426597,1.43908222202623,0.5923406497905602,1.059684928888859,F,1505.77,PanTheria,T,T,T,T,Ground,0,ADW
FMNH98899,Isoodon_obesulus_PERAMELIDAE_PERAMELEMORPHIA,Isoodon_obesulus,NA,NA,NA,NA,0.6755234698958595,0.6234527673856562,0.8036688711481774,0.40122652327840863,0.5339469257337944,0.8228783148033934,0.47139611365563494,0.3962554070077128,0.2866709939104123,0.3161580030692916,0.3489595048349274,0.8847581206854408,0.26970554533207214,0.5928152698726257,0.0615209433146717,0.061345477915548084,0.19829062868101607,-1.4013146352128232,-0.3401536468615176,-0.10274400813656288,-0.23256202592208433,1.2058464529953064,-1.11486091787606,-0.8347222744247994,0.48292937950849835,0.4398817852585743,-0.1970266135702665,-1.2406947200514875,1.4695557025191281,0.16002891621619586,0.7690583587676194,F,824.76,PanTheria,Sf,Is,Is,B,Ground,0,Wiki
FMNH160056,Perameles_gunnii_PERAMELIDAE_PERAMELEMORPHIA,Perameles_gunnii,NA,NA,NA,NA,0.9159360827264088,1.086607546155791,1.1105419555457015,0.8785152451122868,0.8984214480517876,1.2117615763686698,0.7772322284192408,0.551640709710102,0.553414671517241,0.5970953375148922,0.7986594769643703,0.9401124239535937,0.7195197168554911,1.088771068277443,0.4205679173605538,0.7722442210363465,0.2866382792571268,-1.6761049933192382,-0.33980360792017134,-0.14345124604416198,-0.5113596192558592,0.23708361168661518,-0.49598674123716685,-0.6805035137773181,0.8967190508393902,0.7280739634560615,0.7575705196368432,-0.37205549280592365,1.4189307896898529,-0.9669422644654488,0.8130599755230322,F,903.46,PanTheria,Sf,Is,Is,B,Ground,0,Wiki
UWBM41987,Perameles_nasuta_PERAMELIDAE_PERAMELEMORPHIA,Perameles_nasuta,NA,NA,NA,NA,0.8683684323465212,0.8862185796090928,1.0551553642986242,0.6916526116713723,0.6938775782529029,0.98367862461682265,0.6423657775145601,0.6605371329718802,0.49427843677474476,0.6857874637362609,0.6459684058565722,1.3002621729555988,0.5399492315016153,0.8645386818427335,0.10976147196401231,NA,NA,-1.80336766745258,0.12198353402396969,0.001123946189301796,-0.01055502057536603,1.6170147347224837,-0.6846338350635186,-0.8312380268056953,0.6667060092344509,0.6897158704493874,0.10128238365633062,-0.9347606057962347,1.1315185000765169,NA,0.7036492524508691,F,720.26,PanTheria,Sf,Is,Is,B,Ground,0,Wiki
UWBM35451,Tamandua_mexicana_MYRMECOPHAGIDAE_PILOSA,Tamandua_mexicana,NA,NA,NA,NA,1.4521279114185255,1.546553508527129,1.9547565827041056,1.2288202551625451,1.451296145378086,1.4972121021175233,1.7338589565665985,2.316309036232126,1.7021063503942957,2.3082562375971287,1.6535239520659888,2.207941317922254,1.5513928577699336,NA,NA,NA,NA,NA,2.0260617765750557,0.44860136785384,1.7771726820027653,1.445011251621641,-1.3080031495814153,2.123650518683159,NA,2.178923158053468,0.5059225561497925,-1.3348923793654741,1.3822133265067562,NA,1.55244945966664,F,4178.51,PanTheria,Sf,Sf,Sf,B,Ground,0,ADW
UWBM34186,Tamandua_mexicana_MYRMECOPHAGIDAE_PILOSA,Tamandua_mexicana,NA,NA,NA,NA,1.4987044447054292,1.7132324383513529,2.0034674850525516,1.3190172276486931,1.4732878527509958,1.7131340367319208,1.8073244044150016,2.439638592961156,1.6255213116129277,2.4968717573804664,1.7034496631322606,2.046785825750766,1.6135044651450392,1.8525639281252368,NA,1.0959316225497406,NA,NA,2.5225689046200817,0.09577091400086767,1.975737291669161,0.837264058347908,-1.3741964323847318,2.093076252415786,0.34579830836129577,2.2006507828916697,1.0562508172567162,-1.1875925793909787,1.994901434081495,NA,1.55244945966664,F,4178.51,PanTheria,Sf,Sf,Sf,B,Ground,0,ADW
